Time,AHU-001:DesPer 1:Des Heat Mass Flow [kg/s],AHU-001:DesPer 1:Des Heat Cap [W],AHU-001:DesPer 1:Des Cool Mass Flow [kg/s],AHU-001:DesPer 1:Des Sens Cool Cap [W],AHU-001:DesPer 1:Des Tot Cool Cap [W],AHU-001:DesPer 2:Des Heat Mass Flow [kg/s],AHU-001:DesPer 2:Des Heat Cap [W],AHU-001:DesPer 2:Des Cool Mass Flow [kg/s],AHU-001:DesPer 2:Des Sens Cool Cap [W],AHU-001:DesPer 2:Des Tot Cool Cap [W],AHU-002:DesPer 1:Des Heat Mass Flow [kg/s],AHU-002:DesPer 1:Des Heat Cap [W],AHU-002:DesPer 1:Des Cool Mass Flow [kg/s],AHU-002:DesPer 1:Des Sens Cool Cap [W],AHU-002:DesPer 1:Des Tot Cool Cap [W],AHU-002:DesPer 2:Des Heat Mass Flow [kg/s],AHU-002:DesPer 2:Des Heat Cap [W],AHU-002:DesPer 2:Des Cool Mass Flow [kg/s],AHU-002:DesPer 2:Des Sens Cool Cap [W],AHU-002:DesPer 2:Des Tot Cool Cap [W],AHU-003:DesPer 1:Des Heat Mass Flow [kg/s],AHU-003:DesPer 1:Des Heat Cap [W],AHU-003:DesPer 1:Des Cool Mass Flow [kg/s],AHU-003:DesPer 1:Des Sens Cool Cap [W],AHU-003:DesPer 1:Des Tot Cool Cap [W],AHU-003:DesPer 2:Des Heat Mass Flow [kg/s],AHU-003:DesPer 2:Des Heat Cap [W],AHU-003:DesPer 2:Des Cool Mass Flow [kg/s],AHU-003:DesPer 2:Des Sens Cool Cap [W],AHU-003:DesPer 2:Des Tot Cool Cap [W],AHU-004:DesPer 1:Des Heat Mass Flow [kg/s],AHU-004:DesPer 1:Des Heat Cap [W],AHU-004:DesPer 1:Des Cool Mass Flow [kg/s],AHU-004:DesPer 1:Des Sens Cool Cap [W],AHU-004:DesPer 1:Des Tot Cool Cap [W],AHU-004:DesPer 2:Des Heat Mass Flow [kg/s],AHU-004:DesPer 2:Des Heat Cap [W],AHU-004:DesPer 2:Des Cool Mass Flow [kg/s],AHU-004:DesPer 2:Des Sens Cool Cap [W],AHU-004:DesPer 2:Des Tot Cool Cap [W],AHU-005:DesPer 1:Des Heat Mass Flow [kg/s],AHU-005:DesPer 1:Des Heat Cap [W],AHU-005:DesPer 1:Des Cool Mass Flow [kg/s],AHU-005:DesPer 1:Des Sens Cool Cap [W],AHU-005:DesPer 1:Des Tot Cool Cap [W],AHU-005:DesPer 2:Des Heat Mass Flow [kg/s],AHU-005:DesPer 2:Des Heat Cap [W],AHU-005:DesPer 2:Des Cool Mass Flow [kg/s],AHU-005:DesPer 2:Des Sens Cool Cap [W],AHU-005:DesPer 2:Des Tot Cool Cap [W],FCU-001:DesPer 1:Des Heat Mass Flow [kg/s],FCU-001:DesPer 1:Des Heat Cap [W],FCU-001:DesPer 1:Des Cool Mass Flow [kg/s],FCU-001:DesPer 1:Des Sens Cool Cap [W],FCU-001:DesPer 1:Des Tot Cool Cap [W],FCU-001:DesPer 2:Des Heat Mass Flow [kg/s],FCU-001:DesPer 2:Des Heat Cap [W],FCU-001:DesPer 2:Des Cool Mass Flow [kg/s],FCU-001:DesPer 2:Des Sens Cool Cap [W],FCU-001:DesPer 2:Des Tot Cool Cap [W],FCU-002:DesPer 1:Des Heat Mass Flow [kg/s],FCU-002:DesPer 1:Des Heat Cap [W],FCU-002:DesPer 1:Des Cool Mass Flow [kg/s],FCU-002:DesPer 1:Des Sens Cool Cap [W],FCU-002:DesPer 1:Des Tot Cool Cap [W],FCU-002:DesPer 2:Des Heat Mass Flow [kg/s],FCU-002:DesPer 2:Des Heat Cap [W],FCU-002:DesPer 2:Des Cool Mass Flow [kg/s],FCU-002:DesPer 2:Des Sens Cool Cap [W],FCU-002:DesPer 2:Des Tot Cool Cap [W],FCU-003:DesPer 1:Des Heat Mass Flow [kg/s],FCU-003:DesPer 1:Des Heat Cap [W],FCU-003:DesPer 1:Des Cool Mass Flow [kg/s],FCU-003:DesPer 1:Des Sens Cool Cap [W],FCU-003:DesPer 1:Des Tot Cool Cap [W],FCU-003:DesPer 2:Des Heat Mass Flow [kg/s],FCU-003:DesPer 2:Des Heat Cap [W],FCU-003:DesPer 2:Des Cool Mass Flow [kg/s],FCU-003:DesPer 2:Des Sens Cool Cap [W],FCU-003:DesPer 2:Des Tot Cool Cap [W]
04:55:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.625222E+00,2.093073E+04,2.376244E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.125819E-01,4.181258E+03,4.619790E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.143140E-01,4.961094E+03,5.552116E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.426205E-01,3.611653E+03,3.987454E+03,1.039137E-01,3.205651E+03,3.575253E+00,2.726727E+04,2.534552E+04,1.039137E-01,0.000000E+00,4.102845E+00,3.535289E+04,3.613943E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.738313E+02,4.274219E-02,3.375315E+02,3.870657E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.381090E+03,4.512018E-01,3.809650E+03,4.014716E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.364602E+02,2.712482E-01,2.289817E+03,2.415622E+03
05:00:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.623648E+00,2.087881E+04,2.370957E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.118661E-01,4.169618E+03,4.607932E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.134776E-01,4.946253E+03,5.536992E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.420912E-01,3.602392E+03,3.978024E+03,1.039137E-01,3.205651E+03,3.575243E+00,2.726718E+04,2.534543E+04,1.039137E-01,0.000000E+00,4.102328E+00,3.534532E+04,3.613175E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.745248E+02,4.272878E-02,3.367220E+02,3.862425E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.383111E+03,4.508829E-01,3.804870E+03,4.009859E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.376844E+02,2.710294E-01,2.286700E+03,2.412454E+03
05:05:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.622690E+00,2.090882E+04,2.374001E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.111762E-01,4.169096E+03,4.607375E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.127568E-01,4.947622E+03,5.538352E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.415824E-01,3.602671E+03,3.978290E+03,1.039137E-01,3.205651E+03,3.575232E+00,2.726709E+04,2.534533E+04,1.039137E-01,0.000000E+00,4.101828E+00,3.534409E+04,3.613051E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.738313E+02,4.271692E-02,3.373129E+02,3.868426E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.381090E+03,4.505743E-01,3.804221E+03,4.009199E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.364602E+02,2.708178E-01,2.286094E+03,2.411838E+03
05:10:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.622351E+00,2.094420E+04,2.377595E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.105121E-01,4.168800E+03,4.607047E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.121548E-01,4.950018E+03,5.540767E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.410942E-01,3.603128E+03,3.978736E+03,1.039137E-01,3.205651E+03,3.575222E+00,2.726700E+04,2.534524E+04,1.039137E-01,0.000000E+00,4.101343E+00,3.534300E+04,3.612939E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.731378E+02,4.270661E-02,3.379172E+02,3.874565E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.379068E+03,4.502759E-01,3.803661E+03,4.008629E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.352360E+02,2.706136E-01,2.285551E+03,2.411284E+03
05:15:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.622634E+00,2.098495E+04,2.381741E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.098744E-01,4.168730E+03,4.606947E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.116731E-01,4.953455E+03,5.544248E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.406269E-01,3.603767E+03,3.979365E+03,1.039137E-01,3.205651E+03,3.575211E+00,2.726691E+04,2.534515E+04,1.039137E-01,0.000000E+00,4.100875E+00,3.534204E+04,3.612842E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.724444E+02,4.269785E-02,3.385348E+02,3.880839E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.377047E+03,4.499880E-01,3.803192E+03,4.008148E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.340118E+02,2.704167E-01,2.285071E+03,2.410794E+03
05:20:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.623557E+00,2.103124E+04,2.386455E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.092634E-01,4.168892E+03,4.607085E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.113132E-01,4.957946E+03,5.548813E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.401811E-01,3.604591E+03,3.980184E+03,1.039137E-01,3.205651E+03,3.575201E+00,2.726682E+04,2.534506E+04,1.039137E-01,0.000000E+00,4.100424E+00,3.534123E+04,3.612759E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.717509E+02,4.269063E-02,3.391658E+02,3.887253E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.375026E+03,4.497109E-01,3.802815E+03,4.007761E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.327876E+02,2.702272E-01,2.284657E+03,2.410369E+03
05:25:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.625148E+00,2.108331E+04,2.391761E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.086800E-01,4.169293E+03,4.607461E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.110753E-01,4.963492E+03,5.554457E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.397573E-01,3.605605E+03,3.981194E+03,1.039137E-01,3.205651E+03,3.575191E+00,2.726673E+04,2.534497E+04,1.039137E-01,0.000000E+00,4.099989E+00,3.534057E+04,3.612691E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.710574E+02,4.268495E-02,3.398101E+02,3.893799E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.373005E+03,4.494449E-01,3.802535E+03,4.007470E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.315634E+02,2.700454E-01,2.284308E+03,2.410010E+03
05:30:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.627442E+00,2.114145E+04,2.397691E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.081250E-01,4.169939E+03,4.608088E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.109615E-01,4.970112E+03,5.561205E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.393563E-01,3.606817E+03,3.982404E+03,1.039137E-01,3.205651E+03,3.575181E+00,2.726664E+04,2.534488E+04,1.039137E-01,0.000000E+00,4.099572E+00,3.534006E+04,3.612639E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.703639E+02,4.268080E-02,3.404677E+02,3.900481E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.370983E+03,4.491904E-01,3.802355E+03,4.007280E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.303392E+02,2.698715E-01,2.284027E+03,2.409720E+03
05:35:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.629886E+00,2.120090E+04,2.403752E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.076000E-01,4.170845E+03,4.608979E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.108700E-01,4.976925E+03,5.568144E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.389795E-01,3.608239E+03,3.983828E+03,1.039137E-01,3.205651E+03,3.575171E+00,2.726656E+04,2.534479E+04,1.039137E-01,0.000000E+00,4.099174E+00,3.533971E+04,3.612603E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.696704E+02,4.267818E-02,3.411385E+02,3.907297E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.368962E+03,4.489483E-01,3.802281E+03,4.007200E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.291150E+02,2.697057E-01,2.283817E+03,2.409502E+03
05:40:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.632935E+00,2.126559E+04,2.410353E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.071057E-01,4.172017E+03,4.610145E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.108820E-01,4.984633E+03,5.576006E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.386276E-01,3.609875E+03,3.985474E+03,1.039137E-01,3.205651E+03,3.575161E+00,2.726647E+04,2.534471E+04,1.039137E-01,0.000000E+00,4.098794E+00,3.533953E+04,3.612584E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.689770E+02,4.267709E-02,3.418226E+02,3.914253E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.366941E+03,4.487191E-01,3.802320E+03,4.007233E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.278908E+02,2.695483E-01,2.283680E+03,2.409358E+03
05:45:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.636548E+00,2.133515E+04,2.417449E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.066439E-01,4.173470E+03,4.611595E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.109892E-01,4.993165E+03,5.584706E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.383020E-01,3.611740E+03,3.987351E+03,1.039137E-01,3.205651E+03,3.575151E+00,2.726638E+04,2.534462E+04,1.039137E-01,0.000000E+00,4.098435E+00,3.533952E+04,3.612582E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.682835E+02,4.267753E-02,3.425198E+02,3.921340E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.364919E+03,4.485037E-01,3.802477E+03,4.007387E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.266666E+02,2.693997E-01,2.283618E+03,2.409291E+03
05:50:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.640701E+00,2.140938E+04,2.425022E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.062167E-01,4.175222E+03,4.613351E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.111827E-01,5.002444E+03,5.594170E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.380047E-01,3.613848E+03,3.989477E+03,1.039137E-01,3.205651E+03,3.575141E+00,2.726630E+04,2.534453E+04,1.039137E-01,0.000000E+00,4.098097E+00,3.533969E+04,3.612599E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.675900E+02,4.267953E-02,3.432306E+02,3.928566E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.362898E+03,4.483031E-01,3.802763E+03,4.007672E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.254424E+02,2.692602E-01,2.283635E+03,2.409304E+03
05:55:00,1.292326E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.645337E+00,2.148780E+04,2.433023E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.058262E-01,4.177292E+03,4.615433E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.114499E-01,5.012360E+03,5.604285E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.377374E-01,3.616217E+03,3.991871E+03,1.039137E-01,3.205651E+03,3.575131E+00,2.726621E+04,2.534445E+04,1.039137E-01,0.000000E+00,4.097781E+00,3.534006E+04,3.612636E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.668965E+02,4.268312E-02,3.439552E+02,3.935932E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.360877E+03,4.481185E-01,3.803187E+03,4.008098E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.242182E+02,2.691303E-01,2.283735E+03,2.409402E+03
06:00:00,1.292327E+00,3.966911E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.650533E+00,2.157105E+04,2.441520E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.054744E-01,4.179696E+03,4.617861E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.117961E-01,5.022960E+03,5.615105E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.375019E-01,3.618861E+03,3.994547E+03,1.039137E-01,3.205651E+03,3.575122E+00,2.726613E+04,2.534436E+04,1.039137E-01,0.000000E+00,4.097489E+00,3.534063E+04,3.612693E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.662031E+02,4.268825E-02,3.446930E+02,3.943438E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.358855E+03,4.479510E-01,3.803759E+03,4.008676E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.229940E+02,2.690104E-01,2.283922E+03,2.409589E+03
06:05:00,1.291924E+00,3.966742E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.726174E+00,2.235955E+04,2.532047E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.169878E-01,4.298376E+03,4.765604E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.205679E-01,5.125469E+03,5.733778E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.424810E-01,3.678324E+03,4.065872E+03,1.039137E-01,3.205651E+03,3.580915E+00,2.731626E+04,2.539459E+04,1.039137E-01,0.000000E+00,4.100649E+00,3.537880E+04,3.624635E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.637759E+02,4.343229E-02,3.535575E+02,4.042213E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.351781E+03,4.500508E-01,3.829002E+03,4.047222E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.187093E+02,2.702649E-01,2.299062E+03,2.432523E+03
06:10:00,1.291521E+00,3.966571E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.804426E+00,2.317062E+04,2.624126E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.288752E-01,4.420292E+03,4.912956E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.296203E-01,5.230405E+03,5.852940E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.476265E-01,3.739226E+03,4.136924E+03,1.039137E-01,3.205651E+03,3.586709E+00,2.736638E+04,2.562324E+04,1.039137E-01,0.000000E+00,4.103915E+00,3.541789E+04,3.632391E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.613487E+02,4.419438E-02,3.625781E+02,4.141674E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.344706E+03,4.522297E-01,3.854928E+03,4.083266E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.144245E+02,2.715652E-01,2.314597E+03,2.453995E+03
06:15:00,1.291118E+00,3.966401E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.884052E+00,2.399359E+04,2.727300E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.409028E-01,4.543420E+03,5.085209E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.388100E-01,5.336528E+03,5.985337E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.528333E-01,3.800659E+03,4.217628E+03,1.039137E-01,3.205651E+03,3.592503E+00,2.741649E+04,2.579654E+04,1.039137E-01,0.000000E+00,4.107229E+00,3.545739E+04,3.640792E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.589216E+02,4.496483E-02,3.716711E+02,4.249863E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.337632E+03,4.544372E-01,3.881101E+03,4.128079E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.101398E+02,2.728886E-01,2.330331E+03,2.480663E+03
06:20:00,1.290715E+00,3.966230E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,2.964908E+00,2.482718E+04,2.827241E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,5.530564E-01,4.667633E+03,5.244843E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,6.481167E-01,5.443661E+03,6.111877E+03,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,4.580878E-01,3.862502E+03,4.293180E+03,1.039137E-01,3.205651E+03,3.598300E+00,2.746661E+04,2.587028E+04,1.039137E-01,0.000000E+00,4.110588E+00,3.549727E+04,3.644411E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,4.564944E+02,4.574290E-02,3.808298E+02,4.355182E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,1.330557E+03,4.566619E-01,3.907419E+03,4.164187E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,8.058551E+02,2.742327E-01,2.346243E+03,2.502347E+03
